pango_lineage	B.1.1.365	#57A1AD
pango_lineage	B.1.1.366	#57A1AC
pango_lineage	B.1.1.367	#58A2AC
pango_lineage	B.1.1.368	#58A2AC
pango_lineage	B.1.1.369	#58A2AB
pango_lineage	B.1.1.370	#58A3AB
pango_lineage	B.1.1.371	#58A3AB
pango_lineage	B.1.1.372	#59A3AA
pango_lineage	B.1.1.373	#59A3AA
pango_lineage	B.1.1.374	#59A4A9
pango_lineage	B.1.1.375	#59A4A9
pango_lineage	B.1.1.376	#5AA4A9
pango_lineage	B.1.1.377	#5AA4A8
pango_lineage	B.1.1.378	#5AA5A8
pango_lineage	B.1.1.379	#5AA5A8
pango_lineage	B.1.1.380	#5AA5A7
pango_lineage	B.1.1.381	#5BA6A7
pango_lineage	B.1.1.382	#5BA6A7
pango_lineage	B.1.1.383	#5BA6A6
pango_lineage	B.1.1.384	#5BA6A6
pango_lineage	B.1.1.385	#5BA7A5
pango_lineage	B.1.1.386	#5CA7A5
pango_lineage	B.1.1.387	#5CA7A5
pango_lineage	B.1.1.388	#5CA7A4
pango_lineage	B.1.1.389	#5CA8A4
pango_lineage	B.1.1.391	#5DA8A4
pango_lineage	B.1.1.392	#5DA8A3
pango_lineage	B.1.1.393	#5DA8A3
pango_lineage	B.1.1.394	#5DA8A2
pango_lineage	B.1.1.395	#5EA8A2
pango_lineage	B.1.1.396	#5EA9A1
pango_lineage	B.1.1.397	#5EA9A1
pango_lineage	B.1.1.398	#5FA9A1
pango_lineage	B.1.1.399	#5FA9A0
pango_lineage	B.1.1.400	#5FA9A0
pango_lineage	B.1.1.401	#5FA99F
pango_lineage	B.1.1.402	#60AA9F
pango_lineage	B.1.1.403	#60AA9F
pango_lineage	B.1.1.404	#60AA9E
pango_lineage	B.1.1.405	#60AA9E
pango_lineage	B.1.1.406	#61AA9D
pango_lineage	B.1.1.407	#61AB9D
pango_lineage	B.1.1.408	#61AB9D
pango_lineage	B.1.1.409	#61AB9C
pango_lineage	B.1.1.410	#62AB9C
pango_lineage	B.1.1.411	#62AB9B
pango_lineage	B.1.1.412	#62AB9B
pango_lineage	B.1.1.413	#63AC9B
pango_lineage	B.1.1.414	#63AC9A
pango_lineage	B.1.1.415	#63AC9A
pango_lineage	B.1.1.416	#63AC99
pango_lineage	B.1.1.417	#64AC99
pango_lineage	B.1.1.418	#64AD99
pango_lineage	B.1.1.419	#64AD98
pango_lineage	B.1.1.420	#64AD98
pango_lineage	B.1.1.421	#65AD97
pango_lineage	B.1.1.422	#65AD97
pango_lineage	B.1.1.423	#65AD96
pango_lineage	B.1.1.424	#66AE96
pango_lineage	B.1.1.425	#66AE96
pango_lineage	B.1.1.426	#66AE95
pango_lineage	B.1.1.427	#66AE95
pango_lineage	B.1.1.428	#67AE94
pango_lineage	B.1.1.429	#67AF94
pango_lineage	B.1.1.430	#67AF94
pango_lineage	B.1.1.431	#67AF93
pango_lineage	B.1.1.432	#68AF93
pango_lineage	B.1.1.433	#68AF92
pango_lineage	B.1.1.434	#68AF92
pango_lineage	B.1.1.435	#68B092
pango_lineage	B.1.1.436	#69B091
pango_lineage	B.1.1.437	#69B091
pango_lineage	B.1.1.438	#69B090
pango_lineage	B.1.1.440	#6AB090
pango_lineage	B.1.1.441	#6AB090
pango_lineage	B.1.1.442	#6AB18F
pango_lineage	B.1.1.444	#6AB18F
pango_lineage	B.1.1.445	#6BB18E
pango_lineage	B.1.1.446	#6BB18E
pango_lineage	B.1.1.447	#6BB18D
pango_lineage	B.1.1.448	#6BB28D
pango_lineage	B.1.1.449	#6CB28D
pango_lineage	B.1.1.450	#6CB28C
pango_lineage	B.1.1.451	#6CB28C
pango_lineage	B.1.1.452	#6DB28B
pango_lineage	B.1.1.453	#6DB28B
pango_lineage	B.1.1.456	#6DB38B
pango_lineage	B.1.1.458	#6DB38A
pango_lineage	B.1.1.459	#6EB38A
pango_lineage	B.1.1.461	#6EB389
pango_lineage	B.1.1.462	#6EB389
pango_lineage	B.1.1.463	#6FB389
pango_lineage	B.1.1.464	#6FB388
pango_lineage	B.1.1.465	#6FB488
pango_lineage	B.1.1.466	#70B487
pango_lineage	B.1.1.467	#70B487
pango_lineage	B.1.1.480	#70B487
pango_lineage	B.1.1.481	#71B486
pango_lineage	B.1.1.482	#71B486
pango_lineage	B.1.1.483	#71B486
pango_lineage	B.1.1.484	#71B485
pango_lineage	B.1.1.485	#72B485
pango_lineage	B.1.1.486	#72B484
pango_lineage	B.1.1.487	#72B584
pango_lineage	B.1.1.500	#73B584
pango_lineage	B.1.1.506	#73B583
pango_lineage	B.1.1.507	#73B583
pango_lineage	B.1.1.512	#74B582
pango_lineage	B.1.1.513	#74B582
pango_lineage	B.1.1.514	#74B582
pango_lineage	B.1.1.515	#75B581
pango_lineage	B.1.1.516	#75B581
pango_lineage	B.1.1.517	#75B681
pango_lineage	B.1.1.518	#76B680
pango_lineage	B.1.1.519	#76B680
